,x,y
0,55.95986619780743,95.97473373844831
1,51.4457407110895,95.27701959856996
2,45.79930939501953,93.86142359387847
3,43.33695857708929,90.60389501800584
4,41.74166268826813,88.90010804347529
5,39.979511596861414,83.92606085330077
6,37.185084503522695,79.1977049246435
7,34.27944487286044,75.71203382313531
8,30.97830357047246,74.24390792918905
9,27.655093062536793,70.39836276282728
10,24.386407561045154,65.94671068329467
11,25.834260147793977,61.776424087843914
12,25.022807152486052,58.028369960553846
13,23.475936775531668,52.58061875977897
14,26.26938325429737,51.22249744868805
15,26.860019847663125,52.96947633310286
16,29.96043805431547,52.49873775128527
17,32.85938022215651,53.87731702163928
18,36.192728732919306,51.53193849804964
19,40.95874637182355,54.65210213257288
20,42.15258286545201,58.112893762273536
21,47.53535639652947,59.108879314719466
22,52.893512779701666,60.39101112065503
23,56.962569728805384,60.569518995564046
24,60.883722810191074,62.27686072301583
25,63.03905821128325,66.31469523863092
26,63.602464016685644,69.47522430775217
27,62.907656911191815,72.59452983740324
28,59.512617051786094,60.34986858780474
29,56.38719474907333,53.79805112217036
30,49.345225409985986,44.341757491070844
31,47.92799930488892,35.67699258626971
32,47.839959582980605,38.45517109871458
33,49.85259598724084,42.83249337750456
34,45.210138680632554,33.44016035783955
35,42.65475497737506,31.177957538099566
36,38.000733574989475,29.597959643019795
37,34.23842926112839,28.53047254322813
38,31.79731124758444,30.951645578913627
39,28.521348330598773,36.47732742937199
40,31.476499634376644,42.00993671831089
41,33.5740039602994,45.42117566251346
42,35.0552461112361,51.8139388264455
43,28.458862218166892,36.00827217278326
44,28.44077790689971,31.170960285693912
45,32.13590509219415,29.484329619655902
46,32.02726996355859,26.40467170436705
47,36.12429138375492,24.372487989212484
48,39.665359613962835,23.725070852753145
49,43.22494233151224,21.931467222713874
50,45.73503019421809,24.426663327446953
51,48.8073588438397,27.926943085486133
52,51.05085688792752,32.00061123058282
53,53.335698105614775,35.08800210817211
54,57.51057090868052,36.07208979098578
55,57.845971285727906,39.31390132710079
56,62.21777301205216,42.304090005400575
57,65.15014843673013,44.88808042323689
58,69.25769550638297,46.69504790857986
59,72.37349030690777,48.520348251646006
60,73.48672526961114,55.80916726499507
61,75.1075072945344,62.448193827436
62,73.91645966809519,66.32640615728428
63,70.29825123920418,72.57562205256829
64,47.246580737423564,79.07201675250768
65,49.92656593758538,83.10689067137689
66,50.08211203985266,85.24907877945301
67,51.78537924905117,84.14164914286846
68,55.24420831820826,84.27551086405408
69,56.8343317063399,85.49423530864077
70,56.26506156585738,81.78906611426824
71,54.35160356776178,79.75415431352046
72,50.80303161715631,79.48241016123627
73,49.93845565722401,79.58723593639458
74,47.201692844279044,78.8958715505678
75,28.435042972862092,62.83725973772893
76,30.162572819109577,64.07307091251076
77,30.658779619660436,63.781491798117315
78,57.926009163497405,97.85376753409832
79,61.441203042003956,97.7710177311106
80,64.92339758460128,96.19169510430143
81,68.63637229564331,93.55657192162053
82,70.13559200301385,89.31995943545661
83,70.7647950309608,84.64101582760722
84,71.7850299731715,82.4682169635644
85,73.78896304136865,78.24378613628008
86,73.98110167822931,75.02271094248657
87,76.34332516794564,71.8286445504032
88,78.8585714910899,67.27590905690117
89,82.35469007810988,60.51925485647563
90,83.49013096737043,55.537989594264204
91,85.82879163754836,50.528547300810544
92,85.46772037257529,47.50834506210026
93,85.21270480789215,45.25066656917805
94,85.97152978080626,44.813613282259496
95,91.86369131331419,38.549602576154854
96,92.7321932945598,37.08002201079954
97,96.85113713943717,34.889217916592834
98,58.60898059053351,38.413484092847355
99,63.24328762651039,35.23430302003027
100,61.750147269757925,30.684503000922998
101,65.88749678055616,25.73067183986916
102,65.62147824268614,22.39996375095759
103,65.35213865703773,21.65208420075778
104,73.41842842157777,22.10230668580315
105,71.36523168137016,21.592212065927896
106,68.95654923162404,21.341341272519468
107,65.86491955998886,20.625303331257168
108,64.03608412637246,17.56806413710324
109,60.78093851156195,19.7038407388098
110,60.5814060419432,16.52012474607719
111,55.61759732407653,16.568402950524693
112,52.256066758320536,17.52187193807915
113,50.45546591100073,16.85130040555775
114,47.90159169001944,16.47856310503473
115,46.10363819699768,15.032883363425288
116,48.41947881087317,16.272406080754696
117,52.35925358496083,16.094688558972
118,54.985155357911474,15.910746190806364
119,56.63228332814697,15.83316271861141
120,52.40220123247417,14.8386993604379
121,49.49155996503687,13.38917041057684
122,46.2704571310498,12.106144136369311
123,46.9832819486923,6.876053282255326
124,51.737259988558534,11.573471526667488
125,54.101032022518346,13.197470422291689
126,58.40974057170704,12.148764609082042
127,59.38176199720087,11.150310903217651
128,63.56859430417303,11.831815586095685
129,66.40113710942391,12.708939116162764
130,69.7016715947015,12.38928103743673
131,72.8503375917044,10.735861124334056
132,77.65290297968076,11.511159336678896
133,67.22090193624744,9.768124141684451
134,67.45415488861074,6.517552764923849
135,69.6408312149289,3.1452989446666577
136,38.5488284651034,24.545300090131327
137,38.024201632656286,24.57813031860783
138,88.53085800739692,42.86074929880647
139,49.735749544695345,95.0021100531052
140,47.9432312195859,94.7536121863875
141,44.37898083369727,92.55800217620833
