,x,y
0,55.7619501601759,87.46400003318892
1,54.421229137619704,86.6334589878974
2,49.25261173808254,87.04823353715256
3,48.543196539435634,81.88521858551971
4,44.44576276199405,80.95285568580049
5,43.276505395270334,77.84427610880856
6,42.21668506857071,77.03398565261628
7,38.165292149793814,75.23809309564976
8,36.970097893167186,74.69922124948212
9,34.312532909523554,72.02534275401517
10,28.48277903461294,66.4887204767444
11,28.31847587271541,66.538193881812
12,26.9538506055482,64.31261589482136
13,25.825612038817198,55.44137175587558
14,26.331732585197926,57.506509762072206
15,25.795431306025847,60.34498600689501
16,26.76091549631586,59.043971703292826
17,28.67152410103212,61.16234171059613
18,26.90232124585451,58.27368537183936
19,32.17312374260902,66.27311419967903
20,37.23784855094067,74.1812792281509
21,41.4052843959392,77.07900939781446
22,54.999153493181836,78.47085025505405
23,58.073565350462175,79.26650564646901
24,62.410348257906584,76.62151578468384
25,63.808172263797715,78.31258891833068
26,63.609176662411684,76.91263059000714
27,61.860857436255124,78.51681493927369
28,62.74688024536211,78.33623866973711
29,63.832096397875475,74.96435709478118
30,31.102610668111172,35.690759900656076
31,43.69018140157075,21.43604474675295
32,38.394206501273615,24.61483846273504
33,38.04997212401995,26.36314495480247
34,39.22716847144487,23.542134468584912
35,40.6697307905443,20.824336673670867
36,38.1247971457954,24.60522410975397
37,37.17406718350138,25.453842436118038
38,32.10949014451661,30.35245683411279
39,27.605519782452177,37.550031803559875
40,26.413821756712704,42.648123177005175
41,25.94919104830493,47.6436035778291
42,25.748185938250767,59.8071007839935
43,29.517959565093914,34.63485500189419
44,30.25739920025254,30.864704966602364
45,34.44083448746872,27.469761224569417
46,35.46419637978799,23.209345110887096
47,35.84611261984643,25.660480507983014
48,43.91845940716846,18.91137596313581
49,43.18811415729227,18.424551830091552
50,44.62416150573194,18.04807055936398
51,52.68458538510219,18.068142996809847
52,53.25725918637391,18.17698748897339
53,49.29513248162296,19.951511554792052
54,60.54122396332704,20.468917353989056
55,67.70880475853357,23.072083630450244
56,74.88043198005796,28.80936498645046
57,82.14690753263329,43.460572604064616
58,83.63523596916772,45.7967159478962
59,82.84334467623601,48.77930990188614
60,81.08680684703522,64.64175952623722
61,76.44841237011681,67.05234271886027
62,74.69950198987108,71.32716309505784
63,68.01406770318073,76.2472990233196
64,48.32066556066279,79.02160819516517
65,50.875538086191405,79.71811119888287
66,51.02927030322724,79.65774338560867
67,52.1877306794952,79.53112496507647
68,56.91722103056243,79.59295564720237
69,57.7542066902736,79.50226396621761
70,53.01638837481506,79.73712590953119
71,54.33505414626808,79.68762543253007
72,50.83172769352347,79.57686946347172
73,49.60171049446724,79.02076674764918
74,49.03626341544816,79.3603268474082
75,29.686349524050932,68.18773307018552
76,31.945947444309358,70.72387330344364
77,29.041700376796626,67.00404763728841
78,55.60766022737358,90.70892678985825
79,60.827050664012276,88.99208905107388
80,60.430600869828545,89.94383921444566
81,62.1400481420301,87.05886390670308
82,63.982693080639756,81.33393477430128
83,64.81833095599367,77.90986961889504
84,64.54432177039477,78.11129105941849
85,68.47938090429733,76.27138599883351
86,68.54593272418954,76.34432865735994
87,71.93351870522643,74.26033035932883
88,78.1214417296266,69.07565766473141
89,81.27430101918063,63.46788679435232
90,83.23376711613112,58.1206338326628
91,85.3312592274978,52.46607845816044
92,85.17254235857345,48.65666033202151
93,86.24057772248852,46.76997391234124
94,85.62355222601657,44.37422965548718
95,85.15985451687696,41.08380192048576
96,84.04198549952211,40.20362251317865
97,82.54094594761803,36.401291772707474
98,70.23160799550372,24.633317582470927
99,69.69015129749027,23.056157163498444
100,66.33805140565774,22.04113673099846
101,67.65898794972185,21.47928653879365
102,66.89478939792166,21.35007319237409
103,66.8899433085099,18.5108739995332
104,71.91761826888195,21.162251941858777
105,70.5110439595938,21.340462563081733
106,69.50350940895312,22.12114132901899
107,67.10271833750528,19.70689556953419
108,66.78547116330104,18.834895625898753
109,61.07469314597521,19.29643898935203
110,59.35710233252106,16.334575998946022
111,57.85450684855203,16.264447855095263
112,53.0270595818341,16.18869031035505
113,50.612977134021634,16.182663847382823
114,50.79550908892551,16.237432247870153
115,48.46696600823748,16.42468473779945
116,51.203105836814935,16.265954847024922
117,52.88861977210688,15.914311089598748
118,55.89269255366135,15.895950500453386
119,56.65167328994034,15.961903860353281
120,53.97438887792169,16.039016165709626
121,55.5316127725576,15.963707355362132
122,47.920521949653775,17.012768469009234
123,49.81494886486595,16.640585389696543
124,51.05757415470258,16.160228460248653
125,57.04437803171083,16.96778634831243
126,59.644105308165926,16.52962053594909
127,60.10586477186054,16.464384763953586
128,62.39788468758373,17.113682452076667
129,62.33037817078505,17.607807350265908
130,65.85399603660677,18.165122450426225
131,66.99994502731889,18.85628454307801
132,72.46467467266646,21.607914640093018
133,63.174853947108645,17.70546985634167
134,65.01086168456607,17.636256244698266
135,66.49720151252805,11.488519824549924
136,39.722515678253764,22.742241669243448
137,37.94633911218246,23.13488413216216
138,84.14930475457378,44.19836515356032
139,50.64402552442069,86.23849014676705
140,50.39207362907479,88.20517935716177
141,46.41512088794642,85.85502919514155
