,x,y
0,54.70357746424868,92.70045116756427
1,53.512775835287385,91.19873778957597
2,46.93967414002991,91.44634375432771
3,45.05738543565761,87.88132068416975
4,41.38550928928061,85.75333663856838
5,42.598839304383645,80.53413067290474
6,40.398840795318385,76.54128684601216
7,37.083299963500565,74.79140332071455
8,35.18879300305915,73.35736156861317
9,31.91860047065936,69.9709977118674
10,28.529659196580266,66.74741559331292
11,26.503630809497913,63.067691608738805
12,25.656514032203045,61.014668142545986
13,25.380481909667896,53.8581266497193
14,26.423230433081642,56.00955037692512
15,26.383375270053715,55.210907510446965
16,26.071503557539337,56.26897712613634
17,28.35368345906716,59.52541103752317
18,30.452864511766144,53.892412403408485
19,33.13883643363551,61.996308715954974
20,39.60054276734204,67.78494236582891
21,43.265792031625374,67.71416930235169
22,55.47765218805628,71.04251841851183
23,58.233713330419974,71.08633282751153
24,62.278280580494524,73.77199057314051
25,64.85140706546923,75.47861965038445
26,65.3495634568053,74.34692487112571
27,61.56749162021212,76.56845080865041
28,60.82876321028895,70.25396234458447
29,59.69824254805863,64.96081847073815
30,41.54672796176547,39.07681253830217
31,45.1610642542024,26.40104298452072
32,43.68372211476343,32.29704002518679
33,45.04170142974907,36.45618050114092
34,41.713407192260476,28.25380797401841
35,40.74181105870536,23.241000713633504
36,36.38989348815382,26.265443203306297
37,35.45816101470785,25.58195738775546
38,32.68325046081624,29.463506806320364
39,28.549849563664115,36.33609525492322
40,26.326490806044347,40.829653903996075
41,26.393971086340436,44.39819971463543
42,28.119904864862107,56.6942495007316
43,29.804963809663704,33.913114710080634
44,31.13026045020081,31.161704604648655
45,34.930534590071844,27.56176008594109
46,33.643443746375745,25.01069473953041
47,37.28799532005905,25.21774380922617
48,42.48110402394124,19.929209499867845
49,43.17401427725601,19.868012063998677
50,44.37926284279387,19.93161528307152
51,48.77717917886449,19.187997300823877
52,51.85947526150061,22.514281598926434
53,49.503694962019125,28.03811607676754
54,58.60183866859471,29.59085480886992
55,62.045973190857886,31.80915621430962
56,69.58875099252414,35.48908741718285
57,72.7967337944924,44.334386603134384
58,78.28994579263413,45.6992604092722
59,79.45324960769423,47.70455479441364
60,80.73536275000372,61.76263714289183
61,77.31443003510688,65.80349897532766
62,75.21184133582322,68.03729023978326
63,68.73393889299,74.46823975996837
64,47.28997767994712,79.32958877490093
65,50.43821034271831,79.28173831809792
66,51.285050669533916,81.4493523368499
67,51.487378769818726,81.84618313996988
68,54.92261461941483,80.8746591544752
69,57.73538639147197,81.75487783881208
70,54.82609050619948,79.75750990163456
71,53.59434080961411,79.8566863667812
72,50.847919579451755,79.62899215334544
73,50.18172418927479,79.34760564287926
74,48.468197486478196,79.13609636391647
75,29.02008085656106,64.9511133154069
76,29.74119154203566,68.38838238679487
77,28.941274217357932,67.19733880644027
78,56.898524797646296,95.27589128097351
79,60.551115908494324,95.44044612952266
80,63.16810237758269,94.1900189318922
81,65.8105534824386,91.46851445303608
82,67.80187361911396,85.92985522978286
83,67.60301286685934,81.77189401344627
84,68.68511332320193,79.00851246421176
85,69.64087403984149,76.35841648494053
86,70.3903201429501,75.35103430474848
87,73.93894114266011,72.79190792393086
88,78.75146345646824,66.77452146475201
89,83.29437739510503,60.65703663886171
90,83.22028735427564,57.508354298968406
91,85.9562561260487,50.23519715602159
92,86.01113894845028,47.59177168516793
93,84.41323911762088,43.16403420987621
94,85.77835926382477,45.10755481384384
95,85.31031713976115,40.17170581785003
96,87.51852163903253,38.17326478161228
97,89.7597480557799,35.58351320589325
98,63.86524453891587,32.58830720957925
99,67.50473447998648,27.465218155474005
100,65.75339866962746,24.16484130453617
101,68.3657888968558,23.212453821024248
102,66.49787600888045,21.143334943104993
103,66.03696066582877,19.524574333322118
104,72.48815865911631,21.871475312339733
105,71.3554658162136,20.973697072596487
106,69.49389139640286,20.927334694025433
107,66.21339117009875,19.219088001816385
108,65.3946487278628,18.876017415285787
109,59.505027746833086,19.454322412374548
110,60.835882342211896,18.048715750887965
111,56.66650959996577,15.793213120673055
112,52.51029363708722,16.093627732161874
113,50.63743850974206,16.752764917352895
114,49.824085694837315,16.33248929612471
115,47.328527343525124,16.958926366802935
116,49.43626183928613,16.51050994292124
117,53.26628353494404,16.191421532726128
118,55.36084772084839,16.405850502926032
119,57.65647264169559,16.21658633379833
120,54.00101930794215,15.668869440727882
121,53.43873659233694,16.24668647595536
122,47.439723223871624,15.941278325078343
123,49.669424376531175,10.411037144096493
124,51.6806464602811,16.529169745264724
125,55.357286469588075,16.043191298967397
126,58.65265027293234,16.471701825127983
127,60.316103296101616,15.143858949557941
128,62.7120111916414,15.479780113406578
129,65.18232331462777,17.855865035409995
130,66.7798835570918,16.06630802604319
131,70.49209254106414,13.702379127442121
132,75.34626455806142,15.367525956698222
133,66.0885428831029,13.586524715687453
134,66.36178650897371,9.858054829896071
135,68.06060731236725,5.024042927136753
136,38.272852808813376,23.840288887306006
137,38.706503865228406,23.901926335356492
138,85.31706331194847,42.703774787033865
139,49.326976043496984,93.19868164780154
140,49.68960414632235,91.69944982964383
141,45.55076801895211,90.18644825627244
