,x,y
0,55.588371053034585,94.68652242494153
1,51.79187724661019,93.33392736326554
2,46.46089268365242,92.60789049650651
3,44.57406583632136,89.31862749740532
4,40.91040124127921,87.73604617244048
5,41.437568789663004,82.1223765935488
6,38.35014293082766,76.72157575613072
7,36.6381260288775,74.65521904483633
8,34.51731759372562,73.08164611357856
9,30.639247652355355,69.3661196316534
10,28.137249193210632,66.07327629977598
11,25.828120253683156,61.50047571118916
12,25.51639095768012,58.08831724125336
13,24.018312967365066,52.61857942160548
14,27.106940179679913,53.82589123293839
15,26.460328037654044,54.53792133574473
16,26.913721414594754,54.83411214544033
17,31.072941671878333,57.75019068831784
18,34.15075322182235,52.459665810519624
19,36.803357599141954,58.15904401570974
20,41.212515342493624,63.007221172491064
21,45.7574065449652,64.33779210224783
22,53.954267724652794,66.56126999536288
23,58.05772356411871,65.71325151821063
24,60.78568307010204,67.49495609181511
25,64.50892868353274,72.7858295004031
26,65.0956063489791,73.65727509742575
27,61.41901487526245,76.28213044928154
28,60.35254062466807,65.23826987855008
29,58.41307055894888,59.7503353501834
30,45.902007536805506,42.12715375528293
31,45.137847607799706,29.677630986796146
32,45.58834211416554,36.12918703668835
33,48.2068906356906,38.775043240229394
34,42.82953578915946,31.408166812015658
35,41.097930571921545,27.373901421725886
36,35.43727849274627,26.90048625878225
37,34.557281065795166,27.785280380506336
38,32.189510829343284,30.34192822213949
39,28.014067657416074,36.712193787166036
40,27.790657623619424,41.67786814139003
41,29.50373151913701,44.62879803465111
42,31.361872341925256,53.6895542913357
43,27.88865422259222,35.258122176925085
44,30.460433140137273,31.651240021833928
45,33.31257560039477,28.44687352918549
46,32.47332162613579,25.632719362876596
47,36.168003451202594,23.585268199739218
48,40.30919045660629,21.012510405961017
49,43.51256343732012,21.419096653980127
50,44.370104829478684,21.294777308033094
51,48.79880119705038,22.193973967238236
52,51.24017999349819,27.1864424030427
53,51.24991810939825,31.834959252109382
54,59.12817700301747,33.13502052721658
55,60.00405381879986,35.11670734110037
56,66.61478094664625,38.92683710050546
57,68.02104972692807,44.283522799168864
58,73.12779710122167,47.11170762368574
59,75.60289311344913,48.63291398858673
60,76.96799778421908,57.92410962791788
61,77.55028898031698,64.61360905408013
62,75.17585511570711,67.97097261943331
63,70.66310603860258,73.40300257114794
64,46.89014021787609,78.92366765481745
65,50.46534210411074,81.70657325340571
66,50.63720152608249,82.95490972365259
67,51.802521695430215,82.76636599795908
68,54.91578186463327,83.23352654974008
69,57.38494848408302,83.5818034136702
70,55.28899023382679,79.59003299338575
71,54.14748918042713,79.39526532865693
72,51.36254216067851,79.46964748591455
73,50.35821388281204,79.48652641442249
74,47.46167790971149,79.00694833385141
75,28.53887472999175,63.65969483751222
76,30.74470889287537,66.8939977087499
77,28.958461284830566,65.54009201386829
78,57.180150113765094,96.64958843509454
79,60.59688910367574,96.69332675369239
80,63.78329897996938,95.60913211952568
81,66.76138236820857,92.89697392117114
82,69.08445453408194,88.58585321561384
83,69.38157737654485,83.60649799117729
84,69.79684731303739,81.3015905017945
85,70.85123450535207,77.34005106224721
86,71.09415602678209,75.12934612804801
87,74.84177419027996,72.18447540776883
88,79.3364979831456,67.19967305673005
89,82.69865988388577,60.901047433337915
90,83.34940378775613,55.72092424362576
91,85.37646705540217,50.49700769824439
92,85.81955414042336,47.061707361744574
93,85.65143699901678,43.83571942505246
94,85.54519895035116,43.81262615021059
95,88.5733869733828,38.42428664644772
96,90.5179255935243,37.33942491492793
97,93.6767466492335,34.99178627199697
98,61.78085746656439,36.4562924889759
99,65.69476139657037,30.974860267248193
100,62.46547034852484,27.70151516335474
101,69.23334743676695,23.20842294371232
102,66.41118287334145,21.74870104362777
103,65.76620532894653,19.8458451566462
104,74.1689180989439,22.390049370110994
105,71.97021780035638,21.64778955062799
106,69.60403833858663,21.637156293410154
107,66.24294917785532,18.53968376728115
108,64.44523469553204,17.543553687283445
109,60.03463665550372,20.117229318635896
110,61.66997054808912,16.75281837006466
111,56.66875905132729,16.28895114000616
112,52.65159651717473,16.313182238483687
113,49.79507469503966,16.33043255477044
114,49.002833774173325,16.365599566427594
115,45.88529581581297,16.401772513645586
116,49.40355399006557,16.60743309206841
117,52.38469438730615,16.053357193180965
118,55.95271356142727,16.016921677238454
119,57.64355307152568,16.347737770690884
120,53.09007147979202,15.971379794149017
121,52.22251851081837,16.028593461164455
122,47.05331222821211,14.312501665152357
123,49.30326744900125,8.291299136858637
124,52.02930882844511,12.868347366286992
125,54.02754280762825,15.277881727772128
126,58.90878906097752,14.39611313577759
127,59.87200660895373,13.321728178260136
128,62.81755180321344,13.997922000443403
129,66.04675895256162,15.489388591592084
130,68.28515142485519,14.138383074247978
131,71.97004120817164,13.079408613756403
132,75.9903311321915,13.672209712178562
133,67.20324788449939,11.292656506908447
134,67.03493563147234,7.697826619513077
135,67.85214221488265,4.324703663311196
136,37.67614780069093,24.3765902038017
137,38.29752935341021,24.167554555270794
138,85.6907915971313,42.430476633106466
139,48.90832093068899,94.37127353382327
140,48.29943053313068,92.98028147431377
141,44.474414991772804,91.9932073480801
